01	0xc1180080
Dummy_Wrestling_3	0x2a6fa9d2
Dummy_Wrestling_4	0x2b6fa9d2
Dummy_Wrestling_5	0x2c6fa9d2
DumpTarget	0xf5169e80
Dumpster	0xb6b89de4
DunkA	0x5bc51cb5
DunkB	0x5cc51cb5
DunkBall	0x2d571186
DunkBench	0x3254699b
DunkBttn	0xf2541686
DunkButton	0xc4c393a0
DunkEnd	0x85f5aae5
DunkGlobal	0x55927deb
DunkOptions	0xbc48a0ed
DunkSeat	0x03855988
DunkTank	0x18cd7a88
DunkTankMidget	0x566858b6
DunkTank_MG	0x8d6d53cf
Dunks	0x6dc51cb5
DuvetInteract	0x82dd51aa
END	0x9b391280
ENGLISH1	0x2d4e79be
ENGLISH3	0x2f4e79be
ENGLISH5	0x314e79be
ESCDoorL	0xcd4344cc
ESCDoorR	0xd34344cc
EXERCISE1	0x51ac1ab3
EXTWIND	0x0569d9f7
EarGrab	0x06b0b8b9
EarGrabWalk_Cycle	0x9a4861fa
Ear_Grab_Alts	0x600139c2
Ear_Grab_Cam_1	0x2ffccb84
Ear_Grab_Cam_2	0x30fccb84
EarlyActions	0x6288a0b7
EarlyClass	0xc9212fed
EarlyClassWarning	0x83a3dfbc
EarnA	0x3d79fdc3
EarnB	0x3e79fdc3
EarnC	0x3f79fdc3
Earnest	0x1671a5ba
Earnest01	0x87d469dc
Earnest02	0x88d469dc
Earnest03	0x89d469dc
EarnestCry	0xfccb2cca
EarnestHits	0x6e8895f5
EarnestRun	0x01bb30ca
EarnestSpeech	0x04bc7f8c
Earnest_01	0x6a0f34ca
Easy	0xe21a5089
Eat	0x04331280
EatCandy	0x3d1210b8
EatChocolates	0x7f20e3f8
EatDirect	0xb9c1b4b8
Eat_Apple	0x0b4ff9b2
Eat_Nana	0x89914aa5
Eating_1	0x6c811ea3
Eating_2	0x6d811ea3
Edgar	0x157a61c4
Edgar01	0x7ee260ea
Edgar02	0x7fe260ea
EdgarBlank	0xd3362be1
EdgarCocky	0x8c5a20f3
EdgarShield	0xa649bfa7
EdgarShieldBlocks	0x4c28fe88
EdnaDismiss	0x60d4e9e3
EdnaShrug	0x25005f9e
EdnaTalk	0x8a137bd0
EffectsSpawn	0x018765ea
Egg	0x09361280
EggGive	0xae4eb9dd
EggsBute	0x827487c7
Elbow	0xef9e72c5
Else	0x31fc5289
EmergencyAnim	0xf6e607e8
Emergency_Static_Anim	0x88cdf289
Empty	0x999998c5
EmptyGive	0x3e2f57ce
EmptyNode	0x7bd748cf
EmptyTrash	0xffb0fefb
EnableObstacle	0x7688d3e0
End	0x9b391280
EndCower	0x59dfbfae
EndCut	0x073704ad
EndDropHammer	0x448943f7
EndGame	0xfd1eac89
EndGame1	0xa8db13f3
EndGame2	0xa9db13f3
EndGame3	0xaadb13f3
EndGame4	0xabdb13f3
EndLure	0x47e25c8a
EndMissn	0xe3277add
EndPrefect	0x9028fabf
EndRunning	0x042afbba
EndScript	0x5afd24d1
EndSpawn	0x70d8b7c7
EndWorkout	0xdaf62fa3
EndWorkout_Child	0xfb0b9ac1
EndingNIS	0x45d698bd
EndingSequences	0xff1042bf
EnemyArea	0xc9ada6a0
EnemyHasBall	0x8160efae
Engaged	0x6bfe88bd
EnoughCash	0x776c68ce
EnoughMoney	0x2c8ed7d0
EnterCar	0x3cad818a
EnterFirst	0xb485a184
Entry1	0x27002daf
Entry2	0x28002daf
Entry3	0x29002daf
EntryPoint	0xca12a6c2
EquipFlashlight	0x0e5059d1
EquipRangedWeapon	0x938edce8
EquipSS	0x94a8eaa6
EquipSlingshot	0xfb28ddc7
EquipSprayCan	0x1fcb24cb
EquipSpraycan	0x1fcb24cb
EquipWeapon	0x1894b8d2
Errand_BUS_Detective	0xc14657db
Errand_BUS_Drugs	0xfb0d90ff
Errand_BUS_Jacket	0x2a61fffe
Errand_BUS_PhotoCash	0xa175f6f3
Errand_IND_PACKGET	0xc877cdc5
Errand_IND_PackMon	0x160fcfc5
Errand_IND_Package	0x89e6cbc5
Errand_RIC_Crab	0xb01e31d6
Errand_RIC_LostBear	0x4817f6d0
Errand_RIC_Mailman	0x439e62f2
Errand_SCH_ADMIRE1	0x7b9d849f
Errand_SCH_ADMIRE2	0x7c9d849f
Errand_SCH_Tutorial	0xd69a37c7
Errand_SCH_Tutorial2	0xb43b74f1
Error	0x1ca144c6
Error1	0x85711ef5
Error2	0x86711ef5
Error3	0x87711ef5
Error4	0x88711ef5
Error5	0x89711ef5
ErrorNOAI	0x695835a9
EscDoorL	0xcd4344cc
EscDoorL2B	0x0d23258c
EscDoorR	0xd34344cc
EscDoorR2B	0x43b5268c
Escape	0x51f0a584
Escape1	0xa4f9e9e0
Escape2	0xa5f9e9e0
Escape3	0xa6f9e9e0
EscapeFinish	0xc04b98c7
EscapeParametric	0xb1e7388d
EscapeStruggle	0x16571ff3
Eunice	0x3dc43ca9
Evade	0x415ec9c6
EvadeAttack	0x99d95dd4
EvadeAttacks	0x9e5906ac
EvadeBack	0x64326fd2
EvadeBackPunch	0x023c08ab
EvadeBank	0x05386fd2
EvadeCounter	0xc72f26bf
EvadeDuck	0x4e0ab9d2
EvadeDuckPunch	0x20c81db1
EvadeGrenade	0x39229deb
EvadeInterrupt	0x72d824a8
EvadeLeft	0x2848c7d3
EvadeLeftPunch	0x0e6f0af9
EvadeLeftPunch_LAND	0xd4dc47f9
EvadeLeft_Punch	0xabae45d6
EvadeProjectile	0x52e3549f
EvadeRight	0x03a6d5c8
EvadeRightPunch	0x6fc1e9e1
EvadeRightPunch_LAND	0x6749c097
EvadeRight_Punch	0x4ed68c80
EvadeSuccess	0x52a4f5b1
Evades	0x963b0bb9
Evening	0xf0684ef8
Everyone	0xa7ac7bd8
Exec	0x71195689
ExecNodes	0x4cfa3ab8
Execute	0xa9d1e0ed
ExecuteAction	0xcfa707de
ExecuteBank	0xedab2ed5
ExecuteBringItOn	0xa71b87b6
ExecuteNodes	0x742364eb
ExecuteRandomCheers	0x5ec169f2
Executes	0xce490bba
Exercise	0x60a9ecbe
Exhausted	0x159ab7da
Exhausted_Collapse	0xcf54c1e3
Exhausted_Collapse_LoadCheck	0x06a6e2ce
Exit	0x8e1b5689
ExitCar	0xea115ab6
ExitCarObjective	0xa3f1f9af
ExitHang	0x00adc2d0
ExitHangTalk	0x5460e9c8
ExitHangTurf	0x15a0eec8
ExitNewKid	0x2c9fa5f6
ExitSkateboard	0x3aef68ab
ExitSkateboardCombat	0xcaa9dcbb
ExitSkateboardJump	0xdcc539fd
ExitTree2	0xf2dd87a8
ExitVehicle	0x7e7ac1d4
ExitVehicleRight	0x6a34049e
Exit_Camera	0x8e21aabd
ExpCrime	0x95c15088
Explode	0x31c72ab0
Explosion	0xad94a6e5
ExtWind	0x0569d9f7
ExtendStim	0x8b2c79ef
Extended	0x51d2f298
EyeDrop	0x189f86e9
FACE_IDLE	0x6aab66ce
FAIL	0x52637289
FAIL_PLAYER	0x267440e6
FALLENIDLE	0x1010fe8e
FALLOVER	0xc73631f3
FAT	0x0d761280
FAT_COWER_I	0xa09f1cd9
FAT_COWER_S	0xaa9f1cd9
FAT_DEFEN_F	0x73213a90
FAT_DEFEN_I	0x76213a90
FAT_DEFEN_S	0x80213a90
FAT_DISMISS	0xf0a88ee3
FAT_LOOKPANIC_B_01	0x93deb8f2
FAT_LOOKSIDES_A_01	0x876925f2
FAT_PICKNOSE_A_01	0xe0d4a2e4
FAT_PRAISE_F	0x952adcf0
FAT_PRAISE_I	0x982adcf0
FAT_PRAISE_S	0xa22adcf0
FAT_SMELLARMPIT_A_01	0x26bf7c93
FAT_TAUNT_A	0x9aacd6f5
FAT_TAUNT_I	0xa2acd6f5
FAT_WAVE_F	0x1eeb4680
FAT_WAVE_I	0x21eb4680
FAT_WAVE_S	0x2beb4680
FAT_WalkOverrides	0x20d6fcad
FAlarm_Broadcast	0x25e571c3
FDOORB	0xcadb7bfa
FDoor	0xd84ff1d5
FDoorB	0xcadb7bfa
FDoorC	0xcbdb7bfa
FEMALE_WalkOverrides	0x9334eef4
FF120	0x07012ed6
FF144	0x11022ed6
FF160	0x13032ed6
FFT01	0x3d2a37d6
FFT02	0x3e2a37d6
FFT03	0x3f2a37d6
FFT04	0x402a37d6
FFT05	0x412a37d6
FFT06	0x422a37d6
FFT07	0x432a37d6
FFT08	0x442a37d6
FFT09	0x452a37d6
FFT10	0xbf2a37d6
FG02	0xa3e87389
FG03	0xa4e87389
FG04	0xa5e87389
FG05	0xa6e87389
FG06	0xa7e87389
FG07	0xa8e87389
FG08	0xa9e87389
FG09	0xaae87389
FG10	0x24e97389
FGhost	0x15e034ae
FGoblin	0x85db2e9e
FHDOOR	0xec5d39bf
FHUPPERCUT	0x6a78bdf5
FINISH_GUT	0x1e3d1983
FLASHBANG_DEAF	0x9d1b6095
FLbBook	0xd1de92a3
FLbLader	0x8001cee1
FLbPaint	0x8e2e06a8
FLbTable	0x7e313bee
FMCntrl	0x90d441b2
FMCntrlMine	0xef3ea7e1
FMCntrlRpr	0x54a500f6
FMDoor	0x81edfd96
FMTRAPDR	0x3e5523af
FMTrapDr	0x3e5523af
FMTrapSw	0xf05c23af
FORCEMOVE	0x884f8dad
FPPassenger	0x1462f4de
FPPassenger3rdPerson	0x0ac2fefe
FPPassenger3rdPersonAtRest	0x219b8882
FPPassengerGetOff	0x699aaabe
FPPassengerGetOn	0xe98d76d6
FPPassenger_Child	0x250e59ae
FRIENDLYHIT	0x9cdddbec
FRONTKNOCKDOWNHARD	0xd49e27ab
FWDS	0x90237889
F_DeliveryBranch01	0x78f763a1
F_DeliveryBranch02	0x79f763a1
F_Freakout	0xe89ee68a
F_Off	0x8a7a8fd9
F_PossessionBranch	0xfdee2ee0
F_SetCurrentRace(0)	0x6081fecb
F_SetCurrentRace(1)	0xe381fecb
F_SetCurrentRace(2)	0x6682fecb
F_SetCurrentRace(3)	0xe982fecb
Face	0x39607289
FaceBikeCrash	0x2587fde0
FaceBoys	0xa4d7ea9e
FaceClose	0x578850e3
FaceCow	0xa21bd5e6
FaceCrashSpeak	0x484f1b8c
FaceDiveEntity	0x7493239e
FaceExp	0x48a6d5e6
FaceLure	0x456e43a0
FaceObj	0x5a39d8e6
FaceObjective	0x30e9a9ae
FacePlayer	0x6aed0e96
FacePunch	0xb139b7c8
FaceRat	0xfc01d9e6
FaceSideMoving	0x76318490
FaceTarget	0x66b64bc5
FaceTargetAutoThrow	0x7dd416ac
FaceTargetLock	0xa5161387
FaceTargetSpawn	0xa160c699
Facial	0xb47a35c4
FacingIntended	0x1941c8b5
Faction	0xe439d9e8
FactionGirls	0x2f1f468b
FactionLeaderNIS	0x7b645090
FactionScan	0x513fa8ad
Faction_Idle1	0x62c268d7
Faction_Idle2	0x63c268d7
Faction_Idle3	0x64c268d7
Faction_Idles	0x84c268d7
Faction_Specific	0xc53dd2e1
FadeHold	0x03ee3c9b
FadeIn	0x45c056c4
FadeOut	0x6ef965f8
Fail	0x52637289
Fail01	0xa30c04c5
Fail02	0xa40c04c5
Fail03	0xa50c04c5
Fail04	0xa60c04c5
FailAnim	0xb3ffc1fe
FailGetUp	0xd74966c5
FailMission	0x66b458ce
FailNoCondition	0xe4960ed8
Fail_TryFat	0xab32d6c0
Fail_largetag	0x642d39cd
Fail_mediumtag	0xb4cd1ea8
Fail_smalltag	0x0c684cae
Fails	0x49d388d5
Fails01	0x52a11bd1
Fails02	0x53a11bd1
Fails03	0x54a11bd1
Fails04	0x55a11bd1
Failure	0xde381cd1
FailureTag	0xe854c3a6
Fairy	0x61d688d5
FakeTry	0x4e4347f3
Fall	0xdb647289
FallDirection	0x74b3a0ec
FallDown	0x1115b6f1
FallDownAnimation	0xff314c88
FallDownGetUp	0xa4175edc
FallOff	0x78c3c385
FallOffBarrels	0x89367295
FallOffBase	0xf55ae9a9
FallOffFilter	0xdc239585
FallOffLeft	0x8f6841ab
FallOffNoClearance	0x633939ea
FallOffRight	0xb83a548c
FallOut	0x33cbc385
FallOut_Flee	0x9a23d4c7
Fall_Damage	0x8f41bfa7
Fall_Damage_Land	0xc737b2f3
Fall_Flail	0x6a25668e
Fall_Land	0xeb56b289
Fall_Land_No_Damage	0x793207c5
Fall_Land_Splat	0xd65a08f0
Fall_Loop	0xf801b689
Fall_No_Damage	0xe915ad8d
Fall_OLD	0xbf3e54f5
Fall_Over	0xecba1e8a
Falldown	0x1115b6f1
Falling	0x5b35c285
FallingHitGround	0xa708f7c7
FallingOpps	0xb3a22bdd
FallingOppsBase	0xa0eef988
FalseFolder	0xadb70afe
Far	0x0b761280
FarCam01	0xf5ed6cb8
FarCam02	0xf6ed6cb8
FarCam03	0xf7ed6cb8
Fart	0xf5677289
Fast	0x78687289
FastLook	0x7b40d4df
Fat	0x0d761280
FatIdle	0xddaec791
FatSlap	0x9dc92093
Fatty	0xcab88bd5
Fatty01	0xdb754693
Fatty02	0xdc754693
FattyAvoid	0xc762a5b3
FattyGive	0xbfe36da1
FaucetPedSync	0x0a3109fa
Fear	0x646b7389
FearExit	0x322e48df
FearTargeted	0x34dcebf9
FearTargetedSpeech	0x72b2e7e4
FearTargetedSpeech1	0x875090a2
FearTargetedSpeech2	0x885090a2
FeedbackSpawn	0x7e18e0f2
Female	0x5849c18b
Female2	0x3a88e883
FemaleAnims	0x9eef3281
FemaleFlee	0x7a073ae9
FemaleIdle	0x98db9ee9
FemaleTalk	0x2c6817eb
FemaleTalk1	0xb54efacc
FemaleTalk2	0xb64efacc
FemaleVictim	0x803d5ae6
Ferris	0x7d3f718c
FerrisPropsActions	0xaa646ce9
FerrisWheel	0x4e22ce90
Fetch	0x72e614d6
Fight	0x04b89ad6
FightAuthLook	0x633bd698
FightAuthority	0x2be2aeea
FightBreakUp	0x96e8a4a2
FightCamShots	0x06209dc9
FightCheering	0xa981f2e9
FightNearby	0x9fd7a4bf
FightOutside	0xc949facb
FightX	0x642a2cd1
Fight_Idle	0x9b94ea96
Fight_Tutorial	0x756635e2
Fighting	0x2ee4a1e9
FigthMoveAway	0x5f1194f7
Fill_WaterBalloon	0x9c4657f3
Filter	0x24cbdad1
FinalBit	0x83b34bce
FinalIdle	0x46a8ab91
FinalText	0x2b472593
FindBaddiesBike	0x900989f7
FindBaddiesBikeAttackObj	0x078592eb
FindBaddiesGround	0x52777099
FindBaddiesOnBike	0xd3e29aad
FindBall	0xe08c9d81
FindBallPlayer	0xf9e3ce8e
FindHelp	0xaa6a6c82
FindSnowball	0xe363c1d3
FindTagSpot	0x1b4c53f1
FindTandemRange	0x257dd1a4
FindWeapon	0xc97c01b1
Finish	0x178c1cd2
FinishNoBall	0xf71af68c
FinishOpening	0xb5ff8c88
Finished	0x6215abdb
Finished4_02	0x972c60f2
FinishedShower	0xa8118896
Finisher	0x7015abdb
FinishingCross	0x09e785e1
Fire	0x2e807489
FireActions	0xf71ea0bd
FireAlarm	0xcb92d691
FireAlarmBCast	0xbaeaa5a9
FireAlarmCrime	0x474238bd
FireAlarmDock	0xc233418f
FireAlarmExec	0xacdd658f
FireAlarmSpeech	0x71e567e8
FireAlarmX	0x391ecda0
FireAtAuthority	0x1e85b2ff
FireAtProp	0xd45d3daf
FireControl	0x67b96089
FireCracker_Toilet	0xcf8d97e7
FireExt	0xa3b045ca
FireExtAnims	0x4f4f9cac
FireExting	0x733f0ce4
FireExtingSocket	0x9a3970b2
FireExtinguisher	0x2d9b4ac2
FireGet	0xfc2c46ca
FireMan	0x20bd47ca
FirePattern	0x1e6385de
FirePatternDefault	0xa3758dc6
FirePatternEarnest	0x60338de1
FireSequence	0x572a3db6
FireSound	0xed8739ce
FireSpudGun	0xa206c7c8
FireSwitch	0x862f4492
FireSwitch_Idle	0x015a169f
FireSwitch_Open	0x834ce79f
FireWorkLure	0x6f69bbef
FireWorkShrug	0x9c0709a6
Fire_BarrelA_1	0xb07893a1
Fire_BarrelA_2	0xb17893a1
Fire_BarrelA_3	0xb27893a1
Fire_BarrelA_4	0xb37893a1
Fire_BarrelB_1	0xb9bb93a1
Fire_BarrelB_2	0xbabb93a1
Fire_BarrelB_3	0xbbbb93a1
Fire_BarrelB_4	0xbcbb93a1
Fire_Extinguisher	0x38415cea
Fire_Initialise	0x202975a4
FireworkExec	0xa40cccee
FireworkLure	0x6f69bbef
Fireworks	0x9c966f94
FirstGame	0x7ab4eb9f
FirstPersonCam	0x4e04d68e
FirstPersonCamShots	0xfb934bca
FirstStage	0x9a85caaa
FirstTeam	0x61abaaa1
FistShakeEnd	0xa9875eb8
FlagSet	0x96b3b192
FlagSetBank	0xeaa56da8
FlagWeek	0xcc147891
Flaga	0x090e00d7
FlagsAndLua	0x5cb251d1
Flail	0x1a0f00d7
FlashLight	0x464db1c1
Flashlight	0x464db1c1
Flatter	0x7ce76f94
Flee	0xa2427589
FleeDock	0xc9b0e4d9
FleeObjective	0xcb80f1ce
FleeObjectiveWimp	0x30b784a2
FleeReaction	0x73b334bf
FleeRun	0xc5b6a3d8
Flirt	0x052c02d7
FlirtDefault	0x9057baae
FlirtGood	0x0ada54b0
FlirtPoor	0x8b9489b1
Float	0x88b503d7
Flooding	0xd83597dc
Flower	0x03a0eb86
FlowerBund	0x142fe591
FlowerGift	0xa78a8d92
FlowerGive	0xc8928d92
FlowerStomp	0xf62c8ed2
Flowerbeds	0x75f9e091
Flowerbund	0x142fe591
Fly	0xb37b1280
FmDoor	0x81edfd96
FocusWeapon	0xb8d58585
Follow	0xe5fd2abb
FollowAllyorGirl	0x103987da
FollowAllyorGirlSpeechPreload	0x071cf4f5
FollowCam	0x9247e1f9
FollowCam3Shots	0x9ce3d6f7
FollowCamNode	0x44e91be1
FollowDefault	0x305c4387
FollowFocus	0x07a92df5
FollowHasAllSheets	0x540dcf84
FollowMissingSheets	0xb92113c3
FollowPath	0x729405e0
FollowPlayer	0x36b89b94
FolowAllyText	0x74fbd1de
FolowAllyTextGirl	0x84d5af85
FolowAllyTextMale	0xc58b7b86
FolowAllyTextMaleRomantic	0x5661798d
FoodAnim	0xbb9732b9
FoodFight	0xf227fc9b
FoodFightButes	0xa5bfc4e2
FoodInMouth	0xbcdd41ec
FoodSecondary	0x326071c7
FootWeek1	0x6b3f20fe
FootWeek2	0x6c3f20fe
FootWeek3	0x6d3f20fe
FootWeek4	0x6e3f20fe
FootWeek5	0x6f3f20fe
FootWeek6	0x703f20fe
FootWeek7	0x713f20fe
FootWeek8	0x723f20fe
Football	0x79e42cd2
FootballGuyCombatTetherLoco	0x9398f4cc
FootballIdle	0x096721d4
ForceDesiredWeapon	0xdfd7f1a4
ForceFeedback	0x20f4f8a6
ForceStartMission	0x415970e8
ForgetIt	0xb065f3e0
FormulaKart	0x62262d98
FortTell	0xdc4724c7
Forward	0xf5dac7b1
Forward_1	0x6b02558e
Forward_2	0x6c02558e
Forward_2UserActionRequest2	0xb0c042ea
Forwards	0xb20b45f9
Forwards_Accurate	0x592f93ea
Fountain	0xa4d65dd0
FountainOff	0x2b1d3de4
FrAlrm	0xaecc5aee
Fraffy	0x603459ee
FraffyCan	0x0c439599
FreakAnimation	0x61872f9d
FreakAttack	0x2f671ba6
FreakAttackFlee	0x81525f87
FreakAttackTarget	0xec8ed5b6
FreakAttackTargetGo	0xf0eee9d1
FreakAttackTargetWait	0x518be39c
FreakFlee	0x996305d8
FreakHostile	0xeb3552f8
FreakOut	0x17a7cdd0
Freaks	0x281ee1ee
Free	0xd8d47689
FreeBall	0xc716cc95
FreeBasic	0xce7b71a7
FreeBasic_TEST	0xaf5262d6
FreePed	0x2bedbcbd
Freezing	0x98760599
FriendAttacked	0x8544358c
Friendly	0xffb07985
Frisbee	0x6c5ad085
FrisbeeThrow	0x568a01f7
Frisk	0x21fecfd7
FromIdle	0x1ea455f6
FromJump	0xe0657cf6
Front	0xd18dd1d7
FrontHit	0xc2ba5d89
FrontLeft	0xb8b47ecb
FrontLeftHit	0x9fc395d2
FrontManual	0x17c62087
FrontManualEnd	0x88148dfb
FrontRight	0xb333b28b
FrontRightHit	0x98244b8c
Front_Fall	0xcdfc7bef
Front_Float	0x5e76ec8d
Frozen	0x00af3ef0
FruitStand	0x7e259de3
FuckYOU	0x0495fe8d
FuckYOU2	0x3e4146a9
FuckYOU3	0x3f4146a9
FuckYOU4	0x404146a9
FuckYOUSpecialBoost	0xf2baaae1
FuckYOU_Unarmed	0x2f3ff5a4
FuckYOU_Weapon	0x83d481fc
FullBodyActionOpps	0x9f7bdea2
FunBook	0xa811decd
FunCart	0x57b6fccd
FunCurtn	0xef5effea
FunGDoor	0x4245eeae
FunGhost	0xbc7d77af
FunHouse	0x71e5f6c1
FunHouseMaze	0xfc79dcd0
FunHouseMiner01	0x03093a83
FunHouseMiner02	0x04093a83
FunHouseMiner03	0x05093a83
FunMiner	0x08c7eb98
FunPaint	0x933281cc
FunReapr	0x5dbe23f0
FunRocks	0xef497bf1
FunTable	0x8335b692
FunTeeth	0x25394093
Functions	0xafd4e9ad
Funhouse	0x71e5f6c1
FwdRunningJump	0x92db8085
FwdRunningJumpPass	0xb7b51286
FwdRunningJumpThrows	0x8b450585
FwdRunningJumpThrows2	0x5396b291
FwdRunningJumpThrows3	0x5496b291
GEN	0x1cbb1280
GEN_DEFEN_F	0xe29a01b0
GEN_DEFEN_I	0xe59a01b0
GEN_DEFEN_S	0xef9a01b0
GEN_TAUNT_A	0x09269e95
GEN_TAUNT_I	0x11269e95
GFGreet	0xce7b12cd
GFSocialChoice	0xd1220ad7
GFSocialChoiceLong	0x1d7c56d7
GFSocialChoiceNorm	0x65199bd7
GIRL	0xd0cd9689
GIVE	0xd5cf9689
GIVE_B	0x5c3eb2ce
GKFF	0xb84d9789
GN_Asiangirl	0x5cd7b6d4
GN_Asiangirl_ween	0x1aeffbed
GN_Boy01	0x7119f292
GN_Boy02	0x7219f292
GN_Boy02_ween	0xfc104fe4
GN_Bully01	0xab09de8b
GN_Bully01_ween	0x97ad1096
GN_Bully02	0xac09de8b
GN_Bully03	0xad09de8b
GN_Bully04	0xae09de8b
GN_Bully05	0xaf09de8b
GN_Bully06	0xb009de8b
GN_Fatboy	0x7f7c8da9
GN_Fatgirl	0x85a310c4
GN_Greekboy	0xac5a2aec
GN_HBoy_ween	0x2e9a9193
GN_Hispanicboy	0x638d6289
GN_Littleblkboy	0x41d45286
GN_Littleblkgirl	0xcb8b0cbd
GN_Littlegirl_2	0x2df031bc
GN_Littlegirl_3	0x2ef031bc
GN_SexyGirl	0x57e939e1
GN_SkinnyBboy	0xcecd31de
GN_Whiteboy	0xcb4f1dc8
GN_Whiteboy_ween	0xf78d88b8
GR2nd_Peanut	0xc7fe8a9f
GRAP_HIGH	0x0bb762ba
GRAP_HIGH_RCV	0x81243dc0
GREAS	0x209f5ce9
GRES_FISTPALM_A	0x8ad81fa5
GRES_FIXHAIR_D	0x866dd7cc
GRES_IDLE_B	0xb14e41d2
GRES_LOOSENUP_A	0x572efeb6
GRGirl_Lola	0x0421daf9
GRGirl_Lolauw	0xfa604fdf
GRH1_Lefty	0xf3715888
GRH1a_Vance	0x9b9fe1ec
GRH1a_Vance_ween	0x67585ad7
GRH2A_Hal	0xd8773da6
GRH2_Norton	0xe863d5e4
GRH3_Lucky	0x9fb5e1f3
GRH3_Lucky_ween	0x3368e7c8
GRH3a_Ricky	0x0ed68596
GROIN_KICK_VIC	0x5d310aff
GRlead_Johnny	0x42be39b5
GSF	0x3ec21280
GS_Fat_A	0x6888c4de
GS_Female_A	0xad78f280
GS_Male_A	0x36b116de
GUT	0x52c31280
GV	0xab240080
G_COWER_S	0x24309cab
G_DISMISS_D	0x9bf3869f
G_DISMISS_F	0x9df3869f
G_Grappler_A	0xf9cdf89b
G_HELP_S	0x85a22bae
G_Johnny	0x6a9333d4
G_Melee_A	0x1e1751a6
G_Ranged_A	0x5d26ceb7
G_Striker_A	0xfa6960b7
G_TAUNT_A	0x143d56c8
G_TAUNT_D	0x173d56c8
G_WAVE_D	0x9a5b09a6
G_WAVE_F	0x9c5b09a6
GagSound	0x4e3be1fb
Galloway	0xd63797ea
Galloway01	0x4711eed2
Game2	0x089217e7
Game2_Child	0xf96fddc9
Game2_Child_Child	0x427c8996
Game3	0x099217e7
Game3_Child	0xd20b90fe
Game3_Child_Child	0x33fa2dd7
Game3_Child_Child_Child	0x6cc5d387
Game4	0x0a9217e7
Game4_Child	0xaba742b3
Game5	0x0b9217e7
Game5_Child	0x8443f5e7
GameCarny	0x6955e389
GameOver	0x0e463beb
GameOverReact	0xe90a138b
GameStart	0x680b46a5
Game_Cam_F	0xf5faa0b2
Game_Cam_Front	0x30495c80
Game_Play_Camera_Bank	0x4c65fd8b
GameplayTestMissions	0x73796dc5
Garage	0xff3cbac1
GarageClosed	0x9fca77c3
GarageOpens	0xa6d88984
GarbCanA	0xe37d869e
GarbCanInteract	0x540e03f5
GarbInteract	0x9c42e7de
GarbInteractFromRun	0x2de4c9bf
Garbage	0x2df36da2
Garbagecan	0x2b72c2b6
Garbpick	0x738146a0
Gary	0x95b59489
Gary1	0x70eb18e7
Gary92	0x9a7ec0c1
Gary93	0x9b7ec0c1
Gary97	0x9f7ec0c1
GaryAI	0xc982c0c1
GaryAnims	0x056e5696
GaryCrazy	0x78fff8b9
GaryIdle	0xe57810b3
GaryIdleInBed	0x1774d3ac
GaryIdle_END	0x951417b6
GaryIntro	0x7b04c7a2
GaryLightBag	0x3fe45eed
GaryNIS	0xa35486a5
GaryPoint	0xe36ac69d
GaryPointAnim	0x947a96f6
GaryShove	0xd80481d1
GarySpecialGrapple	0x67f4abb9
GarySpecialGrapple_OLD	0x0b32b4ff
GarySpecialOverride	0xbcec66a2
GaryUnlockDoor	0x0b1f6fce
GasolinePour	0xdaf5f7f1
GatClr	0xe360ffc1
Gate	0x87b69489
GateDestroyed	0x82d28db3
GateDoor	0x69305eca
GateDoorNotClearOfPeds	0x963f32b7
GateExplodes	0x4d1c948f
GateNerd	0x989bb2cb
GateStanding	0x7b2c3da9
Gates	0x686719e7
Gawk	0x16b89489
Gawk2	0x74331ae7
Gbed	0xe2f19489
GeekCard	0x588394c9
GeekCardIdle	0x9835b096
GeekCardInitialize	0xfc336af2
GeekCardLookAround	0x482acbc7
Gen	0x1cbb1280
GenCopFrisk	0x8525f9b4
GenCuddle	0x73697ee1
GenKissing	0xd8c160c8
GenKissingHeavy	0x3bbfcc90
GenKissingLight	0xf2598ed7
GenKissingMedium	0x0dd4be82
GenReactions	0x5a259e83
GenStandTalking	0x6c05e6d8
Gen_Female	0x132938fd
Gen_Male	0xb46da481
Gen_ShopKid	0x158979d8
GeneralObjectives	0x769b21e7
GeneralStores	0x2a7ec2fd
Generic	0x23a5b3ca
GenericBathroomMirror	0x0ca3c286
GenericExecute	0x2a2a42cb
GenericGirl	0xe3ef1bab
GenericIdle	0xd3385fab
GenericStudentMale	0xa5a73797
GenericWallSmoking	0x8fba67e1
GenericWrestler	0xad6c8ac4
Generic_Standing_Overrides	0xd8fa99a4
Generic_Walk_Overrides	0x11b2f490
Generics	0x3c81edb9
Gentle_Release_Cam_Bank	0x96b65bd9
GeoInteract	0x9ba63bc2
Get	0x22bb1280
GetAttackerHeight	0x1665d593
GetBackOnTheDangSideWalk	0x07a182ae
GetBall	0x31909ab3
GetBallFinish	0xa07080db
GetBallMissed	0xf89bccbc
GetBook	0x373c9eb3
GetBooks	0x78d0f8e9
GetBrocketLauncher	0x884aced4
GetClose	0x02a21ffb
GetDiary	0x95c4428c
GetFlowers	0x526c24ba
GetFocus	0x6e8a2cb0
GetFortune	0x43b7f7e0
GetFruit	0xbe2398b0
GetGift	0x762948b4
GetHit1	0x187e6ab4
GetHit2	0x197e6ab4
GetIn	0xdb9fa2e7
GetInAndUseCrane	0x6251b9f7
GetInAnim	0x0c8d8387
GetInCanFlags	0xda6f319d
